"","HZ","low_bin","high_bin","date","chips","expert","institution","last.in.field","experience.ide","p","chips.all.experts","p.all.experts","expert.date","forecast.month"
"6732","BUTEMBO",20,22,"25-02-2020",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 25-02-2020","March 2020"
"6733","BUTEMBO",20,22,"21-02-2020",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 21-02-2020","March 2020"
"6734","BUTEMBO",20,22,"20-02-2020",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 20-02-2020","March 2020"
"6735","BUTEMBO",20,22,"18-02-2020",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 18-02-2020","March 2020"
"6736","BUTEMBO",20,22,"21-02-2020",0,"4","WHO","never",">5 years",0,0,0,"expert 4 21-02-2020","March 2020"
"6737","BUTEMBO",20,22,"24-02-2020",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 24-02-2020","March 2020"
"6738","BUTEMBO",20,22,"18-02-2020",0,"13","WHO","<2 weeks ago",">5 years",0,0,0,"expert 13 18-02-2020","March 2020"
"6739","BUTEMBO",20,22,"25-02-2020",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 25-02-2020","March 2020"
"6740","BUTEMBO",22,24,"25-02-2020",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 25-02-2020","March 2020"
"6741","BUTEMBO",22,24,"18-02-2020",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 18-02-2020","March 2020"
"6742","BUTEMBO",22,24,"25-02-2020",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 25-02-2020","March 2020"
"6743","BUTEMBO",22,24,"24-02-2020",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 24-02-2020","March 2020"
"6744","BUTEMBO",22,24,"20-02-2020",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 20-02-2020","March 2020"
"6745","BUTEMBO",22,24,"21-02-2020",0,"4","WHO","never",">5 years",0,0,0,"expert 4 21-02-2020","March 2020"
"6746","BUTEMBO",22,24,"21-02-2020",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 21-02-2020","March 2020"
"6747","BUTEMBO",22,24,"18-02-2020",0,"13","WHO","<2 weeks ago",">5 years",0,0,0,"expert 13 18-02-2020","March 2020"
"6748","BUTEMBO",24,26,"25-02-2020",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 25-02-2020","March 2020"
"6749","BUTEMBO",24,26,"20-02-2020",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 20-02-2020","March 2020"
"6750","BUTEMBO",24,26,"25-02-2020",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 25-02-2020","March 2020"
"6751","BUTEMBO",24,26,"21-02-2020",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 21-02-2020","March 2020"
"6752","BUTEMBO",24,26,"24-02-2020",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 24-02-2020","March 2020"
"6753","BUTEMBO",24,26,"18-02-2020",0,"13","WHO","<2 weeks ago",">5 years",0,0,0,"expert 13 18-02-2020","March 2020"
"6754","BUTEMBO",24,26,"18-02-2020",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 18-02-2020","March 2020"
"6755","BUTEMBO",24,26,"21-02-2020",0,"4","WHO","never",">5 years",0,0,0,"expert 4 21-02-2020","March 2020"
"6756","BUTEMBO",26,28,"21-02-2020",0,"4","WHO","never",">5 years",0,0,0,"expert 4 21-02-2020","March 2020"
"6757","BUTEMBO",26,28,"25-02-2020",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 25-02-2020","March 2020"
"6758","BUTEMBO",26,28,"18-02-2020",0,"13","WHO","<2 weeks ago",">5 years",0,0,0,"expert 13 18-02-2020","March 2020"
"6759","BUTEMBO",26,28,"18-02-2020",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 18-02-2020","March 2020"
"6760","BUTEMBO",26,28,"25-02-2020",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 25-02-2020","March 2020"
"6761","BUTEMBO",26,28,"24-02-2020",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 24-02-2020","March 2020"
"6762","BUTEMBO",26,28,"20-02-2020",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 20-02-2020","March 2020"
"6763","BUTEMBO",26,28,"21-02-2020",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 21-02-2020","March 2020"
"6764","BUTEMBO",28,30,"21-02-2020",0,"4","WHO","never",">5 years",0,0,0,"expert 4 21-02-2020","March 2020"
"6765","BUTEMBO",28,30,"18-02-2020",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 18-02-2020","March 2020"
"6766","BUTEMBO",28,30,"25-02-2020",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 25-02-2020","March 2020"
"6767","BUTEMBO",28,30,"25-02-2020",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 25-02-2020","March 2020"
"6768","BUTEMBO",28,30,"20-02-2020",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 20-02-2020","March 2020"
"6769","BUTEMBO",28,30,"21-02-2020",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 21-02-2020","March 2020"
"6770","BUTEMBO",28,30,"18-02-2020",0,"13","WHO","<2 weeks ago",">5 years",0,0,0,"expert 13 18-02-2020","March 2020"
"6771","BUTEMBO",28,30,"24-02-2020",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 24-02-2020","March 2020"
"6772","BUTEMBO",30,32,"21-02-2020",0,"4","WHO","never",">5 years",0,0,0,"expert 4 21-02-2020","March 2020"
"6773","BUTEMBO",30,32,"25-02-2020",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 25-02-2020","March 2020"
"6774","BUTEMBO",30,32,"18-02-2020",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 18-02-2020","March 2020"
"6775","BUTEMBO",30,32,"21-02-2020",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 21-02-2020","March 2020"
"6776","BUTEMBO",30,32,"20-02-2020",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 20-02-2020","March 2020"
"6777","BUTEMBO",30,32,"24-02-2020",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 24-02-2020","March 2020"
"6778","BUTEMBO",30,32,"18-02-2020",0,"13","WHO","<2 weeks ago",">5 years",0,0,0,"expert 13 18-02-2020","March 2020"
"6779","BUTEMBO",30,32,"25-02-2020",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 25-02-2020","March 2020"
"6780","BUTEMBO",32,34,"18-02-2020",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 18-02-2020","March 2020"
"6781","BUTEMBO",32,34,"20-02-2020",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 20-02-2020","March 2020"
"6782","BUTEMBO",32,34,"21-02-2020",0,"4","WHO","never",">5 years",0,0,0,"expert 4 21-02-2020","March 2020"
"6783","BUTEMBO",32,34,"25-02-2020",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 25-02-2020","March 2020"
"6784","BUTEMBO",32,34,"21-02-2020",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 21-02-2020","March 2020"
"6785","BUTEMBO",32,34,"24-02-2020",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 24-02-2020","March 2020"
"6786","BUTEMBO",32,34,"18-02-2020",0,"13","WHO","<2 weeks ago",">5 years",0,0,0,"expert 13 18-02-2020","March 2020"
"6787","BUTEMBO",32,34,"25-02-2020",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 25-02-2020","March 2020"
"6788","BUTEMBO",34,36,"18-02-2020",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 18-02-2020","March 2020"
"6789","BUTEMBO",34,36,"18-02-2020",0,"13","WHO","<2 weeks ago",">5 years",0,0,0,"expert 13 18-02-2020","March 2020"
"6790","BUTEMBO",34,36,"24-02-2020",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 24-02-2020","March 2020"
"6791","BUTEMBO",34,36,"21-02-2020",0,"4","WHO","never",">5 years",0,0,0,"expert 4 21-02-2020","March 2020"
"6792","BUTEMBO",34,36,"25-02-2020",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 25-02-2020","March 2020"
"6793","BUTEMBO",34,36,"25-02-2020",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 25-02-2020","March 2020"
"6794","BUTEMBO",34,36,"20-02-2020",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 20-02-2020","March 2020"
"6795","BUTEMBO",34,36,"21-02-2020",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 21-02-2020","March 2020"
"6796","BUTEMBO",36,38,"21-02-2020",0,"4","WHO","never",">5 years",0,0,0,"expert 4 21-02-2020","March 2020"
"6797","BUTEMBO",36,38,"21-02-2020",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 21-02-2020","March 2020"
"6798","BUTEMBO",36,38,"18-02-2020",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 18-02-2020","March 2020"
"6799","BUTEMBO",36,38,"20-02-2020",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 20-02-2020","March 2020"
"6800","BUTEMBO",36,38,"25-02-2020",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 25-02-2020","March 2020"
"6801","BUTEMBO",36,38,"18-02-2020",0,"13","WHO","<2 weeks ago",">5 years",0,0,0,"expert 13 18-02-2020","March 2020"
"6802","BUTEMBO",36,38,"24-02-2020",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 24-02-2020","March 2020"
"6803","BUTEMBO",36,38,"25-02-2020",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 25-02-2020","March 2020"
"6804","BUTEMBO",38,40,"21-02-2020",0,"4","WHO","never",">5 years",0,0,0,"expert 4 21-02-2020","March 2020"
"6805","BUTEMBO",38,40,"21-02-2020",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 21-02-2020","March 2020"
"6806","BUTEMBO",38,40,"20-02-2020",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 20-02-2020","March 2020"
"6807","BUTEMBO",38,40,"25-02-2020",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 25-02-2020","March 2020"
"6808","BUTEMBO",38,40,"18-02-2020",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 18-02-2020","March 2020"
"6809","BUTEMBO",38,40,"25-02-2020",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 25-02-2020","March 2020"
"6810","BUTEMBO",38,40,"24-02-2020",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 24-02-2020","March 2020"
"6811","BUTEMBO",38,40,"18-02-2020",0,"13","WHO","<2 weeks ago",">5 years",0,0,0,"expert 13 18-02-2020","March 2020"
"6812","BUTEMBO",4,6,"18-02-2020",0,"1","LSHTM",">2 weeks ago",">5 years",0,7,0.04375,"expert 1 18-02-2020","March 2020"
"6813","BUTEMBO",4,6,"25-02-2020",0,"11","WHO","<2 weeks ago","<5 years",0,7,0.04375,"expert 11 25-02-2020","March 2020"
"6814","BUTEMBO",4,6,"24-02-2020",0,"9","MSF",">2 weeks ago",">5 years",0,7,0.04375,"expert 9 24-02-2020","March 2020"
"6815","BUTEMBO",4,6,"21-02-2020",6,"4","WHO","never",">5 years",0.3,7,0.04375,"expert 4 21-02-2020","March 2020"
"6816","BUTEMBO",4,6,"18-02-2020",0,"13","WHO","<2 weeks ago",">5 years",0,7,0.04375,"expert 13 18-02-2020","March 2020"
"6817","BUTEMBO",4,6,"20-02-2020",1,"8","MSF","<2 weeks ago",">5 years",0.05,7,0.04375,"expert 8 20-02-2020","March 2020"
"6818","BUTEMBO",4,6,"21-02-2020",0,"5","WHO",">2 weeks ago","<5 years",0,7,0.04375,"expert 5 21-02-2020","March 2020"
"6819","BUTEMBO",4,6,"25-02-2020",0,"3","WHO",">2 weeks ago",">5 years",0,7,0.04375,"expert 3 25-02-2020","March 2020"
"6820","BUTEMBO",40,42,"21-02-2020",0,"4","WHO","never",">5 years",0,0,0,"expert 4 21-02-2020","March 2020"
"6821","BUTEMBO",40,42,"20-02-2020",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 20-02-2020","March 2020"
"6822","BUTEMBO",40,42,"21-02-2020",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 21-02-2020","March 2020"
"6823","BUTEMBO",40,42,"18-02-2020",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 18-02-2020","March 2020"
"6824","BUTEMBO",40,42,"25-02-2020",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 25-02-2020","March 2020"
"6825","BUTEMBO",40,42,"25-02-2020",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 25-02-2020","March 2020"
"6826","BUTEMBO",40,42,"18-02-2020",0,"13","WHO","<2 weeks ago",">5 years",0,0,0,"expert 13 18-02-2020","March 2020"
"6827","BUTEMBO",40,42,"24-02-2020",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 24-02-2020","March 2020"
"6828","BUTEMBO",42,44,"18-02-2020",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 18-02-2020","March 2020"
"6829","BUTEMBO",42,44,"20-02-2020",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 20-02-2020","March 2020"
"6830","BUTEMBO",42,44,"21-02-2020",0,"4","WHO","never",">5 years",0,0,0,"expert 4 21-02-2020","March 2020"
"6831","BUTEMBO",42,44,"25-02-2020",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 25-02-2020","March 2020"
"6832","BUTEMBO",42,44,"21-02-2020",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 21-02-2020","March 2020"
"6833","BUTEMBO",42,44,"18-02-2020",0,"13","WHO","<2 weeks ago",">5 years",0,0,0,"expert 13 18-02-2020","March 2020"
"6834","BUTEMBO",42,44,"25-02-2020",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 25-02-2020","March 2020"
"6835","BUTEMBO",42,44,"24-02-2020",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 24-02-2020","March 2020"
"6836","BUTEMBO",44,46,"18-02-2020",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 18-02-2020","March 2020"
"6837","BUTEMBO",44,46,"20-02-2020",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 20-02-2020","March 2020"
"6838","BUTEMBO",44,46,"21-02-2020",0,"4","WHO","never",">5 years",0,0,0,"expert 4 21-02-2020","March 2020"
"6839","BUTEMBO",44,46,"24-02-2020",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 24-02-2020","March 2020"
"6840","BUTEMBO",44,46,"18-02-2020",0,"13","WHO","<2 weeks ago",">5 years",0,0,0,"expert 13 18-02-2020","March 2020"
"6841","BUTEMBO",44,46,"25-02-2020",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 25-02-2020","March 2020"
"6842","BUTEMBO",44,46,"25-02-2020",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 25-02-2020","March 2020"
"6843","BUTEMBO",44,46,"21-02-2020",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 21-02-2020","March 2020"
"6844","BUTEMBO",46,48,"21-02-2020",0,"4","WHO","never",">5 years",0,0,0,"expert 4 21-02-2020","March 2020"
"6845","BUTEMBO",46,48,"20-02-2020",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 20-02-2020","March 2020"
"6846","BUTEMBO",46,48,"18-02-2020",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 18-02-2020","March 2020"
"6847","BUTEMBO",46,48,"25-02-2020",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 25-02-2020","March 2020"
"6848","BUTEMBO",46,48,"18-02-2020",0,"13","WHO","<2 weeks ago",">5 years",0,0,0,"expert 13 18-02-2020","March 2020"
"6849","BUTEMBO",46,48,"21-02-2020",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 21-02-2020","March 2020"
"6850","BUTEMBO",46,48,"24-02-2020",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 24-02-2020","March 2020"
"6851","BUTEMBO",46,48,"25-02-2020",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 25-02-2020","March 2020"
"6852","BUTEMBO",48,50,"18-02-2020",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 18-02-2020","March 2020"
"6853","BUTEMBO",48,50,"20-02-2020",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 20-02-2020","March 2020"
"6854","BUTEMBO",48,50,"21-02-2020",0,"4","WHO","never",">5 years",0,0,0,"expert 4 21-02-2020","March 2020"
"6855","BUTEMBO",48,50,"25-02-2020",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 25-02-2020","March 2020"
"6856","BUTEMBO",48,50,"21-02-2020",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 21-02-2020","March 2020"
"6857","BUTEMBO",48,50,"18-02-2020",0,"13","WHO","<2 weeks ago",">5 years",0,0,0,"expert 13 18-02-2020","March 2020"
"6858","BUTEMBO",48,50,"24-02-2020",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 24-02-2020","March 2020"
"6859","BUTEMBO",48,50,"25-02-2020",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 25-02-2020","March 2020"
"6860","BUTEMBO",6,8,"20-02-2020",0,"8","MSF","<2 weeks ago",">5 years",0,2,0.0125,"expert 8 20-02-2020","March 2020"
"6861","BUTEMBO",6,8,"24-02-2020",0,"9","MSF",">2 weeks ago",">5 years",0,2,0.0125,"expert 9 24-02-2020","March 2020"
"6862","BUTEMBO",6,8,"18-02-2020",0,"13","WHO","<2 weeks ago",">5 years",0,2,0.0125,"expert 13 18-02-2020","March 2020"
"6863","BUTEMBO",6,8,"18-02-2020",0,"1","LSHTM",">2 weeks ago",">5 years",0,2,0.0125,"expert 1 18-02-2020","March 2020"
"6864","BUTEMBO",6,8,"21-02-2020",0,"5","WHO",">2 weeks ago","<5 years",0,2,0.0125,"expert 5 21-02-2020","March 2020"
"6865","BUTEMBO",6,8,"25-02-2020",0,"3","WHO",">2 weeks ago",">5 years",0,2,0.0125,"expert 3 25-02-2020","March 2020"
"6866","BUTEMBO",6,8,"25-02-2020",0,"11","WHO","<2 weeks ago","<5 years",0,2,0.0125,"expert 11 25-02-2020","March 2020"
"6867","BUTEMBO",6,8,"21-02-2020",2,"4","WHO","never",">5 years",0.1,2,0.0125,"expert 4 21-02-2020","March 2020"
"6868","BUTEMBO",8,10,"18-02-2020",0,"13","WHO","<2 weeks ago",">5 years",0,0,0,"expert 13 18-02-2020","March 2020"
"6869","BUTEMBO",8,10,"21-02-2020",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 21-02-2020","March 2020"
"6870","BUTEMBO",8,10,"21-02-2020",0,"4","WHO","never",">5 years",0,0,0,"expert 4 21-02-2020","March 2020"
"6871","BUTEMBO",8,10,"25-02-2020",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 25-02-2020","March 2020"
"6872","BUTEMBO",8,10,"18-02-2020",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 18-02-2020","March 2020"
"6873","BUTEMBO",8,10,"25-02-2020",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 25-02-2020","March 2020"
"6874","BUTEMBO",8,10,"20-02-2020",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 20-02-2020","March 2020"
"6875","BUTEMBO",8,10,"24-02-2020",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 24-02-2020","March 2020"
"6876","GOMA",0,2,"20-02-2020",19,"8","MSF","<2 weeks ago",">5 years",0.95,152,0.95,"expert 8 20-02-2020","March 2020"
"6877","GOMA",0,2,"25-02-2020",20,"11","WHO","<2 weeks ago","<5 years",1,152,0.95,"expert 11 25-02-2020","March 2020"
"6878","GOMA",0,2,"18-02-2020",18,"13","WHO","<2 weeks ago",">5 years",0.9,152,0.95,"expert 13 18-02-2020","March 2020"
"6879","GOMA",0,2,"21-02-2020",20,"5","WHO",">2 weeks ago","<5 years",1,152,0.95,"expert 5 21-02-2020","March 2020"
"6880","GOMA",0,2,"24-02-2020",20,"9","MSF",">2 weeks ago",">5 years",1,152,0.95,"expert 9 24-02-2020","March 2020"
"6881","GOMA",0,2,"25-02-2020",20,"3","WHO",">2 weeks ago",">5 years",1,152,0.95,"expert 3 25-02-2020","March 2020"
"6882","GOMA",0,2,"21-02-2020",17,"4","WHO","never",">5 years",0.85,152,0.95,"expert 4 21-02-2020","March 2020"
"6883","GOMA",0,2,"18-02-2020",18,"1","LSHTM",">2 weeks ago",">5 years",0.9,152,0.95,"expert 1 18-02-2020","March 2020"
"6884","GOMA",10,12,"21-02-2020",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 21-02-2020","March 2020"
"6885","GOMA",10,12,"24-02-2020",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 24-02-2020","March 2020"
"6886","GOMA",10,12,"25-02-2020",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 25-02-2020","March 2020"
"6887","GOMA",10,12,"25-02-2020",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 25-02-2020","March 2020"
"6888","GOMA",10,12,"20-02-2020",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 20-02-2020","March 2020"
"6889","GOMA",10,12,"21-02-2020",0,"4","WHO","never",">5 years",0,0,0,"expert 4 21-02-2020","March 2020"
"6890","GOMA",10,12,"18-02-2020",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 18-02-2020","March 2020"
"6891","GOMA",10,12,"18-02-2020",0,"13","WHO","<2 weeks ago",">5 years",0,0,0,"expert 13 18-02-2020","March 2020"
"6892","GOMA",12,14,"25-02-2020",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 25-02-2020","March 2020"
"6893","GOMA",12,14,"18-02-2020",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 18-02-2020","March 2020"
"6894","GOMA",12,14,"24-02-2020",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 24-02-2020","March 2020"
"6895","GOMA",12,14,"25-02-2020",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 25-02-2020","March 2020"
"6896","GOMA",12,14,"21-02-2020",0,"4","WHO","never",">5 years",0,0,0,"expert 4 21-02-2020","March 2020"
"6897","GOMA",12,14,"18-02-2020",0,"13","WHO","<2 weeks ago",">5 years",0,0,0,"expert 13 18-02-2020","March 2020"
"6898","GOMA",12,14,"20-02-2020",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 20-02-2020","March 2020"
"6899","GOMA",12,14,"21-02-2020",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 21-02-2020","March 2020"
"6900","GOMA",14,16,"25-02-2020",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 25-02-2020","March 2020"
"6901","GOMA",14,16,"20-02-2020",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 20-02-2020","March 2020"
"6902","GOMA",14,16,"24-02-2020",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 24-02-2020","March 2020"
"6903","GOMA",14,16,"21-02-2020",0,"4","WHO","never",">5 years",0,0,0,"expert 4 21-02-2020","March 2020"
"6904","GOMA",14,16,"18-02-2020",0,"13","WHO","<2 weeks ago",">5 years",0,0,0,"expert 13 18-02-2020","March 2020"
"6905","GOMA",14,16,"18-02-2020",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 18-02-2020","March 2020"
"6906","GOMA",14,16,"25-02-2020",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 25-02-2020","March 2020"
"6907","GOMA",14,16,"21-02-2020",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 21-02-2020","March 2020"
"6908","GOMA",16,18,"18-02-2020",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 18-02-2020","March 2020"
"6909","GOMA",16,18,"25-02-2020",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 25-02-2020","March 2020"
"6910","GOMA",16,18,"21-02-2020",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 21-02-2020","March 2020"
"6911","GOMA",16,18,"25-02-2020",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 25-02-2020","March 2020"
"6912","GOMA",16,18,"24-02-2020",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 24-02-2020","March 2020"
"6913","GOMA",16,18,"20-02-2020",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 20-02-2020","March 2020"
"6914","GOMA",16,18,"21-02-2020",0,"4","WHO","never",">5 years",0,0,0,"expert 4 21-02-2020","March 2020"
"6915","GOMA",16,18,"18-02-2020",0,"13","WHO","<2 weeks ago",">5 years",0,0,0,"expert 13 18-02-2020","March 2020"
"6916","GOMA",18,20,"20-02-2020",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 20-02-2020","March 2020"
"6917","GOMA",18,20,"18-02-2020",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 18-02-2020","March 2020"
"6918","GOMA",18,20,"18-02-2020",0,"13","WHO","<2 weeks ago",">5 years",0,0,0,"expert 13 18-02-2020","March 2020"
"6919","GOMA",18,20,"25-02-2020",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 25-02-2020","March 2020"
"6920","GOMA",18,20,"24-02-2020",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 24-02-2020","March 2020"
"6921","GOMA",18,20,"21-02-2020",0,"4","WHO","never",">5 years",0,0,0,"expert 4 21-02-2020","March 2020"
"6922","GOMA",18,20,"21-02-2020",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 21-02-2020","March 2020"
"6923","GOMA",18,20,"25-02-2020",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 25-02-2020","March 2020"
"6924","GOMA",2,4,"18-02-2020",2,"1","LSHTM",">2 weeks ago",">5 years",0.1,8,0.05,"expert 1 18-02-2020","March 2020"
"6925","GOMA",2,4,"18-02-2020",2,"13","WHO","<2 weeks ago",">5 years",0.1,8,0.05,"expert 13 18-02-2020","March 2020"
